"","long","lat","group","order","region","subregion"
"8569",-117.46208190918,33.5123023986816,189,8569,"california","riverside"
"8570",-117.507911682129,33.5123023986816,189,8570,"california","riverside"
"8571",-117.513648986816,33.5524101257324,189,8571,"california","riverside"
"8572",-117.43342590332,33.6612701416016,189,8572,"california","riverside"
"8573",-117.484992980957,33.6956481933594,189,8573,"california","riverside"
"8574",-117.513648986816,33.6956481933594,189,8574,"california","riverside"
"8575",-117.54801940918,33.7242965698242,189,8575,"california","riverside"
"8576",-117.54801940918,33.7529449462891,189,8576,"california","riverside"
"8577",-117.570945739746,33.770133972168,189,8577,"california","riverside"
"8578",-117.593864440918,33.7930526733398,189,8578,"california","riverside"
"8579",-117.628234863281,33.7930526733398,189,8579,"california","riverside"
"8580",-117.639694213867,33.8102378845215,189,8580,"california","riverside"
"8581",-117.656883239746,33.8675346374512,189,8581,"california","riverside"
"8582",-117.67407989502,33.8847236633301,189,8582,"california","riverside"
"8583",-117.668342590332,33.901912689209,189,8583,"california","riverside"
"8584",-117.668342590332,33.9191017150879,189,8584,"california","riverside"
"8585",-117.616775512695,33.9248313903809,189,8585,"california","riverside"
"8586",-117.616775512695,33.9649391174316,189,8586,"california","riverside"
"8587",-117.570945739746,33.9821281433105,189,8587,"california","riverside"
"8588",-117.559478759766,34.03369140625,189,8588,"california","riverside"
"8589",-117.387596130371,34.039421081543,189,8589,"california","riverside"
"8590",-117.387596130371,34.0222358703613,189,8590,"california","riverside"
"8591",-117.232887268066,34.0222358703613,189,8591,"california","riverside"
"8592",-117.227165222168,34.0107727050781,189,8592,"california","riverside"
"8593",-116.94068145752,34.0107727050781,189,8593,"california","riverside"
"8594",-116.934959411621,34.03369140625,189,8594,"california","riverside"
"8595",-116.327613830566,34.03369140625,189,8595,"california","riverside"
"8596",-116.178649902344,34.0279655456543,189,8596,"california","riverside"
"8597",-115.319221496582,34.03369140625,189,8597,"california","riverside"
"8598",-115.319221496582,34.0795288085938,189,8598,"california","riverside"
"8599",-114.488426208496,34.0795288085938,189,8599,"california","riverside"
"8600",-114.41967010498,34.0795288085938,189,8600,"california","riverside"
"8601",-114.448318481445,34.039421081543,189,8601,"california","riverside"
"8602",-114.471237182617,34.0165023803711,189,8602,"california","riverside"
"8603",-114.454048156738,33.9993171691895,189,8603,"california","riverside"
"8604",-114.517074584961,33.9649391174316,189,8604,"california","riverside"
"8605",-114.539993286133,33.9248313903809,189,8605,"california","riverside"
"8606",-114.539993286133,33.7815933227539,189,8606,"california","riverside"
"8607",-114.522804260254,33.7300262451172,189,8607,"california","riverside"
"8608",-114.539993286133,33.6956481933594,189,8608,"california","riverside"
"8609",-114.528533935547,33.6326217651367,189,8609,"california","riverside"
"8610",-114.557182312012,33.5753288269043,189,8610,"california","riverside"
"8611",-114.568641662598,33.5466804504395,189,8611,"california","riverside"
"8612",-114.62020111084,33.5294914245605,189,8612,"california","riverside"
"8613",-114.608741760254,33.5008430480957,189,8613,"california","riverside"
"8614",-114.637390136719,33.4836540222168,189,8614,"california","riverside"
"8615",-114.648849487305,33.455005645752,189,8615,"california","riverside"
"8616",-114.688957214355,33.4320907592773,189,8616,"california","riverside"
"8617",-116.07551574707,33.4320907592773,189,8617,"california","riverside"
"8619",-121.002960205078,38.2964973449707,190,8619,"california","sacramento"
"8620",-121.065979003906,38.3022308349609,190,8620,"california","sacramento"
"8621",-121.146194458008,38.2678527832031,190,8621,"california","sacramento"
"8622",-121.214958190918,38.250659942627,190,8622,"california","sacramento"
"8623",-121.272247314453,38.2563934326172,190,8623,"california","sacramento"
"8624",-121.306617736816,38.2392044067383,190,8624,"california","sacramento"
"8625",-121.404029846191,38.2277450561523,190,8625,"california","sacramento"
"8626",-121.432678222656,38.2563934326172,190,8626,"california","sacramento"
"8627",-121.478507995605,38.2563934326172,190,8627,"california","sacramento"
"8628",-121.484245300293,38.2449340820312,190,8628,"california","sacramento"
"8629",-121.501426696777,38.2334747314453,190,8629,"california","sacramento"
"8630",-121.512893676758,38.2105560302734,190,8630,"california","sacramento"
"8631",-121.53581237793,38.1933670043945,190,8631,"california","sacramento"
"8632",-121.541534423828,38.1704483032227,190,8632,"california","sacramento"
"8633",-121.581642150879,38.1246147155762,190,8633,"california","sacramento"
"8634",-121.564460754395,38.107421875,190,8634,"california","sacramento"
"8635",-121.570182800293,38.0959625244141,190,8635,"california","sacramento"
"8636",-121.604568481445,38.107421875,190,8636,"california","sacramento"
"8637",-121.62174987793,38.0959625244141,190,8637,"california","sacramento"
"8638",-121.650398254395,38.0959625244141,190,8638,"california","sacramento"
"8639",-121.679039001465,38.0959625244141,190,8639,"california","sacramento"
"8640",-121.684776306152,38.0615882873535,190,8640,"california","sacramento"
"8641",-121.707702636719,38.0272064208984,190,8641,"california","sacramento"
"8642",-121.742073059082,38.0214805603027,190,8642,"california","sacramento"
"8643",-121.793640136719,38.0214805603027,190,8643,"california","sacramento"
"8644",-121.828018188477,38.0443954467773,190,8644,"california","sacramento"
"8645",-121.83374786377,38.0615882873535,190,8645,"california","sacramento"
"8646",-121.810821533203,38.0615882873535,190,8646,"california","sacramento"
"8647",-121.78791809082,38.0615882873535,190,8647,"california","sacramento"
"8648",-121.764991760254,38.0845031738281,190,8648,"california","sacramento"
"8649",-121.730606079102,38.0845031738281,190,8649,"california","sacramento"
"8650",-121.713424682617,38.0959625244141,190,8650,"california","sacramento"
"8651",-121.684776306152,38.1532592773438,190,8651,"california","sacramento"
"8652",-121.616027832031,38.1990966796875,190,8652,"california","sacramento"
"8653",-121.604568481445,38.2277450561523,190,8653,"california","sacramento"
"8654",-121.598831176758,38.285041809082,190,8654,"california","sacramento"
"8655",-121.593101501465,38.3136863708496,190,8655,"california","sacramento"
"8656",-121.57592010498,38.3366050720215,190,8656,"california","sacramento"
"8657",-121.530075073242,38.3709869384766,190,8657,"california","sacramento"
"8658",-121.512893676758,38.4053611755371,190,8658,"california","sacramento"
"8659",-121.524353027344,38.428279876709,190,8659,"california","sacramento"
"8660",-121.501426696777,38.4511985778809,190,8660,"california","sacramento"
"8661",-121.501426696777,38.4798431396484,190,8661,"california","sacramento"
"8662",-121.552993774414,38.5027618408203,190,8662,"california","sacramento"
"8663",-121.501426696777,38.5371398925781,190,8663,"california","sacramento"
"8664",-121.501426696777,38.5715179443359,190,8664,"california","sacramento"
"8665",-121.53581237793,38.6058959960938,190,8665,"california","sacramento"
"8666",-121.570182800293,38.6460037231445,190,8666,"california","sacramento"
"8667",-121.604568481445,38.6460037231445,190,8667,"california","sacramento"
"8668",-121.62174987793,38.6746520996094,190,8668,"california","sacramento"
"8669",-121.62174987793,38.6975708007812,190,8669,"california","sacramento"
"8670",-121.610290527344,38.7204895019531,190,8670,"california","sacramento"
"8671",-121.598831176758,38.737678527832,190,8671,"california","sacramento"
"8672",-121.478507995605,38.7319450378418,190,8672,"california","sacramento"
"8673",-121.151931762695,38.7204895019531,190,8673,"california","sacramento"
"8674",-121.146194458008,38.703296661377,190,8674,"california","sacramento"
"8675",-121.129005432129,38.7204895019531,190,8675,"california","sacramento"
"8676",-121.037330627441,38.5256805419922,190,8676,"california","sacramento"
"8677",-121.020149230957,38.5142250061035,190,8677,"california","sacramento"
"8678",-121.002960205078,38.2964973449707,190,8678,"california","sacramento"
"8680",-120.899826049805,36.7380523681641,191,8680,"california","san benito"
"8681",-120.876907348633,36.7094039916992,191,8681,"california","san benito"
"8682",-120.71647644043,36.5776252746582,191,8682,"california","san benito"
"8683",-120.584693908691,36.474494934082,191,8683,"california","san benito"
"8684",-120.584693908691,36.3255233764648,191,8684,"california","san benito"
"8685",-120.664909362793,36.3083343505859,191,8685,"california","san benito"
"8686",-120.682106018066,36.2911491394043,191,8686,"california","san benito"
"8687",-120.682106018066,36.2739562988281,191,8687,"california","san benito"
"8688",-120.71647644043,36.2911491394043,191,8688,"california","san benito"
"8689",-120.739395141602,36.302604675293,191,8689,"california","san benito"
"8690",-120.745124816895,36.2739562988281,191,8690,"california","san benito"
"8691",-120.722213745117,36.2510414123535,191,8691,"california","san benito"
"8692",-120.705017089844,36.1994743347168,191,8692,"california","san benito"
"8693",-120.739395141602,36.1937408447266,191,8693,"california","san benito"
"8694",-120.922744750977,36.3197937011719,191,8694,"california","san benito"
"8695",-120.934196472168,36.2796859741211,191,8695,"california","san benito"
"8696",-120.980041503906,36.2854156494141,191,8696,"california","san benito"
"8697",-120.991500854492,36.2567672729492,191,8697,"california","san benito"
"8698",-121.043067932129,36.2624969482422,191,8698,"california","san benito"
"8699",-121.043067932129,36.3197937011719,191,8699,"california","san benito"
"8700",-121.186294555664,36.440113067627,191,8700,"california","san benito"
"8701",-121.237869262695,36.5088691711426,191,8701,"california","san benito"
"8702",-121.300895690918,36.5031394958496,191,8702,"california","san benito"
"8703",-121.283706665039,36.5432472229004,191,8703,"california","san benito"
"8704",-121.32381439209,36.5661659240723,191,8704,"california","san benito"
"8705",-121.300895690918,36.5948143005371,191,8705,"california","san benito"
"8706",-121.300895690918,36.617733001709,191,8706,"california","san benito"
"8707",-121.346725463867,36.6406517028809,191,8707,"california","san benito"
"8708",-121.455596923828,36.6750297546387,191,8708,"california","san benito"
"8709",-121.472785949707,36.6979484558105,191,8709,"california","san benito"
"8710",-121.438400268555,36.7265930175781,191,8710,"california","san benito"
"8711",-121.46704864502,36.7380523681641,191,8711,"california","san benito"
"8712",-121.472785949707,36.755241394043,191,8712,"california","san benito"
"8713",-121.501426696777,36.74951171875,191,8713,"california","san benito"
"8714",-121.558723449707,36.8010787963867,191,8714,"california","san benito"
"8715",-121.633209228516,36.8526458740234,191,8715,"california","san benito"
"8716",-121.644668579102,36.8870239257812,191,8716,"california","san benito"
"8717",-121.616027832031,36.9156684875488,191,8717,"california","san benito"
"8718",-121.598831176758,36.9042129516602,191,8718,"california","san benito"
"8719",-121.564460754395,36.8984832763672,191,8719,"california","san benito"
"8720",-121.530075073242,36.9214019775391,191,8720,"california","san benito"
"8721",-121.501426696777,36.9385871887207,191,8721,"california","san benito"
"8722",-121.501426696777,36.9729652404785,191,8722,"california","san benito"
"8723",-121.455596923828,36.9844245910645,191,8723,"california","san benito"
"8724",-121.40975189209,36.9500503540039,191,8724,"california","san benito"
"8725",-121.272247314453,36.9557762145996,191,8725,"california","san benito"
"8726",-121.237869262695,36.9557762145996,191,8726,"california","san benito"
"8727",-121.226402282715,36.9385871887207,191,8727,"california","san benito"
"8728",-121.214958190918,36.9042129516602,191,8728,"california","san benito"
"8729",-121.163391113281,36.9042129516602,191,8729,"california","san benito"
"8730",-121.151931762695,36.8641052246094,191,8730,"california","san benito"
"8731",-121.140464782715,36.8354568481445,191,8731,"california","san benito"
"8732",-120.934196472168,36.74951171875,191,8732,"california","san benito"
"8733",-120.899826049805,36.7380523681641,191,8733,"california","san benito"
"8735",-115.674446105957,35.8327827453613,192,8735,"california","san bernardino"
"8736",-114.637390136719,35.0191802978516,192,8736,"california","san bernardino"
"8737",-114.63166809082,34.9618835449219,192,8737,"california","san bernardino"
"8738",-114.608741760254,34.8874015808105,192,8738,"california","san bernardino"
"8739",-114.568641662598,34.8644828796387,192,8739,"california","san bernardino"
"8740",-114.545722961426,34.8472938537598,192,8740,"california","san bernardino"
"8741",-114.551452636719,34.8358345031738,192,8741,"california","san bernardino"
"8742",-114.574363708496,34.807186126709,192,8742,"california","san bernardino"
"8743",-114.448318481445,34.7097816467285,192,8743,"california","san bernardino"
"8744",-114.41967010498,34.6123809814453,192,8744,"california","san bernardino"
"8745",-114.402488708496,34.5894622802734,192,8745,"california","san bernardino"
"8746",-114.373832702637,34.4691390991211,192,8746,"california","san bernardino"
"8747",-114.287887573242,34.4233016967773,192,8747,"california","san bernardino"
"8748",-114.16756439209,34.3373603820801,192,8748,"california","san bernardino"
"8749",-114.13892364502,34.2972526550293,192,8749,"california","san bernardino"
"8750",-114.133193969727,34.2628746032715,192,8750,"california","san bernardino"
"8751",-114.190490722656,34.2456855773926,192,8751,"california","san bernardino"
"8752",-114.230598449707,34.1998481750488,192,8752,"california","san bernardino"
"8753",-114.299346923828,34.1540107727051,192,8753,"california","san bernardino"
"8754",-114.396751403809,34.1139068603516,192,8754,"california","san bernardino"
"8755",-114.41967010498,34.0795288085938,192,8755,"california","san bernardino"
"8756",-114.488426208496,34.0795288085938,192,8756,"california","san bernardino"
"8757",-115.319221496582,34.0795288085938,192,8757,"california","san bernardino"
"8758",-115.319221496582,34.03369140625,192,8758,"california","san bernardino"
"8759",-116.178649902344,34.0279655456543,192,8759,"california","san bernardino"
"8760",-116.327613830566,34.03369140625,192,8760,"california","san bernardino"
"8761",-116.934959411621,34.03369140625,192,8761,"california","san bernardino"
"8762",-116.94068145752,34.0107727050781,192,8762,"california","san bernardino"
"8763",-117.227165222168,34.0107727050781,192,8763,"california","san bernardino"
"8764",-117.232887268066,34.0222358703613,192,8764,"california","san bernardino"
"8765",-117.387596130371,34.0222358703613,192,8765,"california","san bernardino"
"8766",-117.387596130371,34.039421081543,192,8766,"california","san bernardino"
"8767",-117.559478759766,34.03369140625,192,8767,"california","san bernardino"
"8768",-117.570945739746,33.9821281433105,192,8768,"california","san bernardino"
"8769",-117.616775512695,33.9649391174316,192,8769,"california","san bernardino"
"8770",-117.616775512695,33.9248313903809,192,8770,"california","san bernardino"
"8771",-117.668342590332,33.9191017150879,192,8771,"california","san bernardino"
"8772",-117.668342590332,33.901912689209,192,8772,"california","san bernardino"
"8773",-117.67407989502,33.8847236633301,192,8773,"california","san bernardino"
"8774",-117.78865814209,33.9420204162598,192,8774,"california","san bernardino"
"8775",-117.78865814209,33.9649391174316,192,8775,"california","san bernardino"
"8776",-117.80012512207,33.9763984680176,192,8776,"california","san bernardino"
"8777",-117.765739440918,34.0279655456543,192,8777,"california","san bernardino"
"8778",-117.737091064453,34.0222358703613,192,8778,"california","san bernardino"
"8779",-117.645416259766,34.2686042785645,192,8779,"california","san bernardino"
"8780",-117.656883239746,34.4634094238281,192,8780,"california","san bernardino"
"8781",-117.651153564453,34.5550842285156,192,8781,"california","san bernardino"
"8782",-117.662620544434,34.5608139038086,192,8782,"california","san bernardino"
"8783",-117.662620544434,34.7842674255371,192,8783,"california","san bernardino"
"8784",-117.651153564453,34.8186454772949,192,8784,"california","san bernardino"
"8785",-117.628234863281,35.7869453430176,192,8785,"california","san bernardino"
"8786",-117.570945739746,35.7869453430176,192,8786,"california","san bernardino"
"8787",-117.353210449219,35.7869453430176,192,8787,"california","san bernardino"
"8788",-116.957878112793,35.7926750183105,192,8788,"california","san bernardino"
"8789",-116.52815246582,35.8041305541992,192,8789,"california","san bernardino"
"8790",-116.115623474121,35.8155937194824,192,8790,"california","san bernardino"
"8791",-115.789039611816,35.8270492553711,192,8791,"california","san bernardino"
"8792",-115.674446105957,35.8327827453613,192,8792,"california","san bernardino"
"8794",-117.507911682129,33.5123023986816,193,8794,"california","san diego"
"8795",-117.46208190918,33.5123023986816,193,8795,"california","san diego"
"8796",-117.364669799805,33.5123023986816,193,8796,"california","san diego"
"8797",-117.376129150391,33.4893836975098,193,8797,"california","san diego"
"8798",-117.255813598633,33.449275970459,193,8798,"california","san diego"
"8799",-117.25008392334,33.4320907592773,193,8799,"california","san diego"
"8800",-117.026634216309,33.4320907592773,193,8800,"california","san diego"
"8801",-116.138542175293,33.4320907592773,193,8801,"california","san diego"
"8802",-116.07551574707,33.4320907592773,193,8802,"california","san diego"
"8803",-116.086975097656,33.4034385681152,193,8803,"california","san diego"
"8804",-116.086975097656,33.0825843811035,193,8804,"california","san diego"
"8805",-116.109893798828,33.0825843811035,193,8805,"california","san diego"
"8806",-116.109893798828,32.67578125,193,8806,"california","san diego"
"8807",-116.10417175293,32.6242179870605,193,8807,"california","san diego"
"8808",-117.112571716309,32.538272857666,193,8808,"california","san diego"
"8809",-117.112571716309,32.5955696105957,193,8809,"california","san diego"
"8810",-117.112571716309,32.6184883117676,193,8810,"california","san diego"
"8811",-117.124031066895,32.6414070129395,193,8811,"california","san diego"
"8812",-117.158409118652,32.6643257141113,193,8812,"california","san diego"
"8813",-117.164138793945,32.681510925293,193,8813,"california","san diego"
"8814",-117.152671813965,32.6872444152832,193,8814,"california","san diego"
"8815",-117.101119995117,32.6414070129395,193,8815,"california","san diego"
"8816",-117.083923339844,32.6299476623535,193,8816,"california","san diego"
"8817",-117.083923339844,32.6528625488281,193,8817,"california","san diego"
"8818",-117.09538269043,32.6872444152832,193,8818,"california","san diego"
"8819",-117.124031066895,32.7044296264648,193,8819,"california","san diego"
"8820",-117.146949768066,32.7216186523438,193,8820,"california","san diego"
"8821",-117.158409118652,32.733081817627,193,8821,"california","san diego"
"8822",-117.181335449219,32.733081817627,193,8822,"california","san diego"
"8823",-117.198516845703,32.7044296264648,193,8823,"california","san diego"
"8824",-117.209983825684,32.6986999511719,193,8824,"california","san diego"
"8825",-117.227165222168,32.7101631164551,193,8825,"california","san diego"
"8826",-117.232887268066,32.7502670288086,193,8826,"california","san diego"
"8827",-117.209983825684,32.7674560546875,193,8827,"california","san diego"
"8828",-117.204246520996,32.7846450805664,193,8828,"california","san diego"
"8829",-117.209983825684,32.7961044311523,193,8829,"california","san diego"
"8830",-117.227165222168,32.8075637817383,193,8830,"california","san diego"
"8831",-117.25008392334,32.8247528076172,193,8831,"california","san diego"
"8832",-117.255813598633,32.853401184082,193,8832,"california","san diego"
"8833",-117.232887268066,32.8763198852539,193,8833,"california","san diego"
"8834",-117.227165222168,32.9164276123047,193,8834,"california","san diego"
"8835",-117.244346618652,32.990909576416,193,8835,"california","san diego"
"8836",-117.25008392334,33.0310173034668,193,8836,"california","san diego"
"8837",-117.284454345703,33.1054992675781,193,8837,"california","san diego"
"8838",-117.318840026855,33.1513366699219,193,8838,"california","san diego"
"8839",-117.353210449219,33.2143630981445,193,8839,"california","san diego"
"8840",-117.404777526855,33.2659301757812,193,8840,"california","san diego"
"8841",-117.43342590332,33.3117637634277,193,8841,"california","san diego"
"8842",-117.473533630371,33.3404159545898,193,8842,"california","san diego"
"8843",-117.525100708008,33.3747901916504,193,8843,"california","san diego"
"8844",-117.565208435059,33.4034385681152,193,8844,"california","san diego"
"8845",-117.582405090332,33.4320907592773,193,8845,"california","san diego"
"8846",-117.582405090332,33.4607353210449,193,8846,"california","san diego"
"8847",-117.525100708008,33.4721946716309,193,8847,"california","san diego"
"8848",-117.513648986816,33.4893836975098,193,8848,"california","san diego"
"8849",-117.507911682129,33.5123023986816,193,8849,"california","san diego"
"8851",-122.360870361328,37.7006225585938,194,8851,"california","san francisco"
"8852",-122.406700134277,37.7006225585938,194,8852,"california","san francisco"
"8853",-122.458267211914,37.7006225585938,194,8853,"california","san francisco"
"8854",-122.469734191895,37.7178115844727,194,8854,"california","san francisco"
"8855",-122.48119354248,37.7636489868164,194,8855,"california","san francisco"
"8856",-122.48119354248,37.7865676879883,194,8856,"california","san francisco"
"8857",-122.458267211914,37.7922973632812,194,8857,"california","san francisco"
"8858",-122.446807861328,37.7922973632812,194,8858,"california","san francisco"
"8859",-122.41242980957,37.8152160644531,194,8859,"california","san francisco"
"8860",-122.400978088379,37.8037567138672,194,8860,"california","san francisco"
"8861",-122.383781433105,37.8037567138672,194,8861,"california","san francisco"
"8862",-122.343673706055,37.8037567138672,194,8862,"california","san francisco"
"8863",-122.343673706055,37.7865676879883,194,8863,"california","san francisco"
"8864",-122.337951660156,37.7636489868164,194,8864,"california","san francisco"
"8865",-122.320762634277,37.7350006103516,194,8865,"california","san francisco"
"8866",-122.343673706055,37.7292709350586,194,8866,"california","san francisco"
"8867",-122.360870361328,37.7178115844727,194,8867,"california","san francisco"
"8868",-122.360870361328,37.7006225585938,194,8868,"california","san francisco"
"8870",-121.570182800293,38.0959625244141,195,8870,"california","san joaquin"
"8871",-121.564460754395,38.107421875,195,8871,"california","san joaquin"
"8872",-121.581642150879,38.1246147155762,195,8872,"california","san joaquin"
"8873",-121.541534423828,38.1704483032227,195,8873,"california","san joaquin"
"8874",-121.53581237793,38.1933670043945,195,8874,"california","san joaquin"
"8875",-121.512893676758,38.2105560302734,195,8875,"california","san joaquin"
"8876",-121.501426696777,38.2334747314453,195,8876,"california","san joaquin"
"8877",-121.484245300293,38.2449340820312,195,8877,"california","san joaquin"
"8878",-121.478507995605,38.2563934326172,195,8878,"california","san joaquin"
"8879",-121.432678222656,38.2563934326172,195,8879,"california","san joaquin"
"8880",-121.404029846191,38.2277450561523,195,8880,"california","san joaquin"
"8881",-121.306617736816,38.2392044067383,195,8881,"california","san joaquin"
"8882",-121.272247314453,38.2563934326172,195,8882,"california","san joaquin"
"8883",-121.214958190918,38.250659942627,195,8883,"california","san joaquin"
"8884",-121.146194458008,38.2678527832031,195,8884,"california","san joaquin"
"8885",-121.065979003906,38.3022308349609,195,8885,"california","san joaquin"
"8886",-121.002960205078,38.2964973449707,195,8886,"california","san joaquin"
"8887",-120.980041503906,38.2220153808594,195,8887,"california","san joaquin"
"8888",-120.980041503906,38.1990966796875,195,8888,"california","san joaquin"
"8889",-120.962852478027,38.1417999267578,195,8889,"california","san joaquin"
"8890",-120.934196472168,38.0959625244141,195,8890,"california","san joaquin"
"8891",-120.917007446289,38.0730438232422,195,8891,"california","san joaquin"
"8892",-120.922744750977,38.0272064208984,195,8892,"california","san joaquin"
"8893",-120.922744750977,37.7808380126953,195,8893,"california","san joaquin"
"8894",-120.899826049805,37.7751083374023,195,8894,"california","san joaquin"
"8895",-120.905548095703,37.7636489868164,195,8895,"california","san joaquin"
"8896",-120.922744750977,37.7350006103516,195,8896,"california","san joaquin"
"8897",-120.985763549805,37.7579193115234,195,8897,"california","san joaquin"
"8898",-121.037330627441,37.7350006103516,195,8898,"california","san joaquin"
"8899",-121.088897705078,37.7350006103516,195,8899,"california","san joaquin"
"8900",-121.151931762695,37.7178115844727,195,8900,"california","san joaquin"
"8901",-121.214958190918,37.6948928833008,195,8901,"california","san joaquin"
"8902",-121.432678222656,37.517276763916,195,8902,"california","san joaquin"
"8903",-121.478507995605,37.4828987121582,195,8903,"california","san joaquin"
"8904",-121.489967346191,37.5058174133301,195,8904,"california","san joaquin"
"8905",-121.501426696777,37.5287322998047,195,8905,"california","san joaquin"
"8906",-121.552993774414,37.5401954650879,195,8906,"california","san joaquin"
"8907",-121.552993774414,37.7808380126953,195,8907,"california","san joaquin"
"8908",-121.552993774414,37.8152160644531,195,8908,"california","san joaquin"
"8909",-121.541534423828,37.8438606262207,195,8909,"california","san joaquin"
"8910",-121.57592010498,37.8667793273926,195,8910,"california","san joaquin"
"8911",-121.552993774414,37.9412651062012,195,8911,"california","san joaquin"
"8912",-121.581642150879,37.964183807373,195,8912,"california","san joaquin"
"8913",-121.587379455566,38.0042877197266,195,8913,"california","san joaquin"
"8914",-121.558723449707,38.0272064208984,195,8914,"california","san joaquin"
"8915",-121.587379455566,38.0501251220703,195,8915,"california","san joaquin"
"8916",-121.581642150879,38.0730438232422,195,8916,"california","san joaquin"
"8917",-121.570182800293,38.0959625244141,195,8917,"california","san joaquin"
"8919",-121.272247314453,35.7869453430176,196,8919,"california","san luis obispo"
"8920",-120.200813293457,35.7754859924316,196,8920,"california","san luis obispo"
"8921",-120.195083618164,35.7411079406738,196,8921,"california","san luis obispo"
"8922",-120.200813293457,35.6150550842285,196,8922,"california","san luis obispo"
"8923",-120.091949462891,35.6093292236328,196,8923,"california","san luis obispo"
"8924",-120.091949462891,35.5233840942383,196,8924,"california","san luis obispo"
"8925",-119.994552612305,35.4374389648438,196,8925,"california","san luis obispo"
"8926",-119.874229431152,35.4374389648438,196,8926,"california","san luis obispo"
"8927",-119.874229431152,35.3514938354492,196,8927,"california","san luis obispo"
"8928",-119.799743652344,35.3514938354492,196,8928,"california","san luis obispo"
"8929",-119.799743652344,35.265552520752,196,8929,"california","san luis obispo"
"8930",-119.667961120605,35.254093170166,196,8930,"california","san luis obispo"
"8931",-119.65650177002,35.1796112060547,196,8931,"california","san luis obispo"
"8932",-119.559097290039,35.1853370666504,196,8932,"california","san luis obispo"
"8933",-119.547637939453,35.0936660766602,196,8933,"california","san luis obispo"
"8934",-119.48462677002,35.082202911377,196,8934,"california","san luis obispo"
"8935",-119.467422485352,35.0592842102051,196,8935,"california","san luis obispo"
"8936",-119.467422485352,34.9275093078613,196,8936,"california","san luis obispo"
"8937",-119.467422485352,34.9045906066895,196,8937,"california","san luis obispo"
"8938",-119.518997192383,34.8988571166992,196,8938,"california","san luis obispo"
"8939",-119.667961120605,34.9790725708008,196,8939,"california","san luis obispo"
"8940",-119.748176574707,34.9733467102051,196,8940,"california","san luis obispo"
"8941",-119.85131072998,35.0363693237305,196,8941,"california","san luis obispo"
"8942",-120.091949462891,35.1108551025391,196,8942,"california","san luis obispo"
"8943",-120.183624267578,35.0363693237305,196,8943,"california","san luis obispo"
"8944",-120.30394744873,35.0134506225586,196,8944,"california","san luis obispo"
"8945",-120.315406799316,35.0019912719727,196,8945,"california","san luis obispo"
"8946",-120.292488098145,34.9561538696289,196,8946,"california","san luis obispo"
"8947",-120.298225402832,34.9045906066895,196,8947,"california","san luis obispo"
"8948",-120.47583770752,34.996265411377,196,8948,"california","san luis obispo"
"8949",-120.567512512207,34.9790725708008,196,8949,"california","san luis obispo"
"8950",-120.584693908691,34.9618835449219,196,8950,"california","san luis obispo"
"8951",-120.619079589844,34.9618835449219,196,8951,"california","san luis obispo"
"8952",-120.619079589844,35.0134506225586,196,8952,"california","san luis obispo"
"8953",-120.60188293457,35.0535583496094,196,8953,"california","san luis obispo"
"8954",-120.596153259277,35.1280403137207,196,8954,"california","san luis obispo"
"8955",-120.619079589844,35.1681480407715,196,8955,"california","san luis obispo"
"8956",-120.653450012207,35.1853370666504,196,8956,"california","san luis obispo"
"8957",-120.687828063965,35.1910667419434,196,8957,"california","san luis obispo"
"8958",-120.693557739258,35.1738777160645,196,8958,"california","san luis obispo"
"8959",-120.71647644043,35.1738777160645,196,8959,"california","san luis obispo"
"8960",-120.762321472168,35.2082557678223,196,8960,"california","san luis obispo"
"8961",-120.813873291016,35.2311744689941,196,8961,"california","san luis obispo"
"8962",-120.853981018066,35.2827415466309,196,8962,"california","san luis obispo"
"8963",-120.853981018066,35.3113899230957,196,8963,"california","san luis obispo"
"8964",-120.825332641602,35.3457679748535,196,8964,"california","san luis obispo"
"8965",-120.813873291016,35.3457679748535,196,8965,"california","san luis obispo"
"8966",-120.796691894531,35.3343086242676,196,8966,"california","san luis obispo"
"8967",-120.785232543945,35.3400382995605,196,8967,"california","san luis obispo"
"8968",-120.813873291016,35.4030647277832,196,8968,"california","san luis obispo"
"8969",-120.84253692627,35.4431686401367,196,8969,"california","san luis obispo"
"8970",-120.848258972168,35.4660873413086,196,8970,"california","san luis obispo"
"8971",-120.888366699219,35.4660873413086,196,8971,"california","san luis obispo"
"8972",-120.96858215332,35.4718170166016,196,8972,"california","san luis obispo"
"8973",-121.002960205078,35.5061950683594,196,8973,"california","san luis obispo"
"8974",-121.071716308594,35.5749473571777,196,8974,"california","san luis obispo"
"8975",-121.12328338623,35.6322479248047,196,8975,"california","san luis obispo"
"8976",-121.163391113281,35.6494331359863,196,8976,"california","san luis obispo"
"8977",-121.214958190918,35.6838111877441,196,8977,"california","san luis obispo"
"8978",-121.249328613281,35.706729888916,196,8978,"california","san luis obispo"
"8979",-121.272247314453,35.7468376159668,196,8979,"california","san luis obispo"
"8980",-121.272247314453,35.7869453430176,196,8980,"california","san luis obispo"
"8982",-122.131675720215,37.2766342163086,197,8982,"california","san mateo"
"8983",-122.137413024902,37.2537155151367,197,8983,"california","san mateo"
"8984",-122.137413024902,37.2136077880859,197,8984,"california","san mateo"
"8985",-122.223350524902,37.2136077880859,197,8985,"california","san mateo"
"8986",-122.234817504883,37.1906890869141,197,8986,"california","san mateo"
